debugSVBOZZ:debugPANK2M,0,1548353376035,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugSVBOZZ:debugPANK2M,1,1548353384286,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 8249, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugSVBOZZ:debugPANK2M,2,1548353398556,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 14267, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugSVBOZZ:debugPANK2M,3,1548353407226,"{""rt"": 8663, ""task_type"": ""gt"", ""low_first"": 1, ""im1"": ""/static/images/gt_pairwise/attractive-low-3.png"", ""im2"": ""/static/images/gt_pairwise/attractive-high-5.png"", ""phase"": ""TEST"", ""response"": ""0"", ""repeat"": 0}"
debugSVBOZZ:debugPANK2M,4,1548353413120,"{""rt"": 5893, ""task_type"": ""gt"", ""low_first"": 1, ""im1"": ""/static/images/gt_pairwise/attractive-low-2.png"", ""im2"": ""/static/images/gt_pairwise/attractive-high-2.png"", ""phase"": ""TEST"", ""response"": ""0"", ""repeat"": 0}"
debugSVBOZZ:debugPANK2M,5,1548353413121,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugSVBOZZ:debugPANK2M,6,1548353418131,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugU9XDIT:debugYKPH5E,0,1548354501044,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugU9XDIT:debugYKPH5E,1,1548354503196,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2148, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugU9XDIT:debugYKPH5E,2,1548354504355,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1156, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugU9XDIT:debugYKPH5E,3,1548354506447,"{""rt"": 2085, ""task_type"": ""gt"", ""low_first"": 1, ""im1"": ""/static/images/gt_pairwise/attractive-low-3.png"", ""im2"": ""/static/images/gt_pairwise/attractive-high-5.png"", ""phase"": ""TEST"", ""response"": ""right"", ""repeat"": 0}"
debugU9XDIT:debugYKPH5E,4,1548354507031,"{""rt"": 583, ""task_type"": ""gt"", ""low_first"": 1, ""im1"": ""/static/images/gt_pairwise/attractive-low-2.png"", ""im2"": ""/static/images/gt_pairwise/attractive-high-2.png"", ""phase"": ""TEST"", ""response"": ""right"", ""repeat"": 0}"
debugU9XDIT:debugYKPH5E,5,1548354507033,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugU9XDIT:debugYKPH5E,6,1548354508210,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
